club,id,createdAt,favorites,retweets,text
Taylor Swift,1202817140920930304,2019-12-06 05:08:48+00:00,102134,21053,"I actually did grow up on a Christmas tree farm. In a gingerbread house, deep within the yummy gummy gumdrop forest. Where, funnily enough, this song is their national anthem. #ChristmasTreeFarm song and video out now 🎄https://t.co/p9Hk8blYpS https://t.co/rTdGd1wIhK"
Taylor Swift,1202577960907235333,2019-12-05 13:18:23+00:00,157162,28575,"When in doubt, ask the itty bitty pretty kitty committee. When they shun you with silence, ambivalence, and judgmental brush offs... just put the song out anyway. NEW XMAS SONG AND VIDEO (made from home videos 👨‍👩‍👧‍👦) OUT TONIGHT #ChristmasTreeFarm 🌲🎄🌲🎄🌲🎄🌲🎄🌲🎄🌲🎄🌲 https://t.co/GdlnCAKDLF"
Taylor Swift,1202286055044636674,2019-12-04 17:58:27+00:00,227967,27491,Sock Appreciation Post 🧦 https://t.co/xCAxNKKHei
Taylor Swift,1202245998241886209,2019-12-04 15:19:17+00:00,83153,10985,"Thank you @people, @chiumelo, @danwakeford, and 📸 Miller Mobley 😃 https://t.co/Byai8sFql1 https://t.co/jObmAHcuuS"
Taylor Swift,1201190384543485952,2019-12-01 17:24:39+00:00,308973,39356,This is the one face I made that day https://t.co/fHtArFIxXZ
Taylor Swift,1201188834844635136,2019-12-01 17:18:29+00:00,220451,26638,Bored girl at the holiday party. https://t.co/RUgz1CmaiJ
Taylor Swift,1201185542882373632,2019-12-01 17:05:25+00:00,97047,14727,"HEY @britishvogue! It’s always a dreamscape of creativity &amp; hilarity working with @Edward_Enninful but putting him together with @patmcgrathreal = the funniest wildest shoot I’ve been on 😹 Love this team, so grateful for everyone involved Craig McDean, @GuidoPalau, @JillDemling https://t.co/AOUTCid4fG"
Taylor Swift,1199196728123113472,2019-11-26 05:22:34+00:00,132328,14880,"So excited to release the new version of Lover, the First Dance Remix - based on the arrangement of the AMAs performance! https://t.co/EnaBoNK2OT https://t.co/9avGusDmy0"
Taylor Swift,1198872090494955520,2019-11-25 07:52:34+00:00,213030,28610,I was up there because of you and I know that every minute of every day ❤️ photo by 📸 Kevin Winter https://t.co/k9RW2qWdMo
Taylor Swift,1198865849227964416,2019-11-25 07:27:46+00:00,379129,60039,Hi guys have I told you lately that I LOVE YOU https://t.co/Up8XXD1XvJ
Taylor Swift,1198015842623139840,2019-11-22 23:10:09+00:00,81986,11709,The lyric video for the Lover remix is here and she’s wintery cute check her out 🌨❄️☃️ @ShawnMendes   https://t.co/YoswDVz4U3 https://t.co/k7dzL7CY3v
Taylor Swift,1195123215657508867,2019-11-14 23:35:53+00:00,816275,238058,Don’t know what else to do https://t.co/1uBrXwviTS
Taylor Swift,1194967650599866368,2019-11-14 13:17:43+00:00,106050,18731,“Beautiful Ghosts” out tomorrow at 12:01 a.m. EST 😺 @catsmovie https://t.co/nZ5ncd3yki
Taylor Swift,1194589142841282560,2019-11-13 12:13:40+00:00,146735,24802,Well guys it finally happened: WE DID A COLLABORASHAWN. Sending out a whole entire THANKS BUDDY to @ShawnMendes rn - I’m so stoked that our remix of Lover is out NOW!  https://t.co/BOxfgBKv1a https://t.co/0dFyd1Lk5O
Taylor Swift,1194285514544877568,2019-11-12 16:07:10+00:00,170435,18144,According to my jet lag it is one hundred o clock celsius. https://t.co/F4rNMwFkNl
Taylor Swift,1193891411860639745,2019-11-11 14:01:08+00:00,169729,22259,Dressing room is lit https://t.co/dYCmiCWNLe
Taylor Swift,1193586009457528833,2019-11-10 17:47:35+00:00,208867,24235,"If it don’t fits, I still sits. https://t.co/7HwaEGWrT5"
Taylor Swift,1193009311645085697,2019-11-09 03:35:59+00:00,169102,17899,🍬💕pretty city 🍭🌸 https://t.co/mBIBfrbFMm
Taylor Swift,1192427495330648065,2019-11-07 13:04:03+00:00,115034,12663,Earring said SMILE but I stay smirking. 😏 https://t.co/g0R19uKl1t
Taylor Swift,1192278652823703552,2019-11-07 03:12:36+00:00,122438,14142,Ya could I get these to go? @ntv_sukkiri https://t.co/tNCS9pJTCp
Taylor Swift,1192260651370131458,2019-11-07 02:01:05+00:00,72508,6205,CONGRATULATIONS!!!! 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/laPfuMRkaH
Taylor Swift,1192235653389533192,2019-11-07 00:21:45+00:00,90082,10337,💗 Tokyo is for Lovers 💗  📷: Kayoko Yamamoto https://t.co/VVDqh1uAI5
Taylor Swift,1192201172142215168,2019-11-06 22:04:44+00:00,131066,14150,S/O to all the moms whose adult daughters ask them to take a pic in a hotel hallway bc they’re feeling their outfit - you’re the real mvps 🏅 https://t.co/ksdwvN58tL
Taylor Swift,1191961478045294592,2019-11-06 06:12:16+00:00,107953,13178,Have arrived in the land of cat cafes and eternal cuteness TOKYO HI 💕🌸🍭🍬🎆 I’m off to stare into pastel aquariums and hug all the people CAN’T WAIT TO SEE YOU GUYS LATER! https://t.co/M2uvgIHe4i
Taylor Swift,1191877457592438784,2019-11-06 00:38:24+00:00,48516,4833,You heard it here first 👽 😇 🎶 Watch us on @NBCTheVoice at 8/7c tonight! @kellyclarkson https://t.co/s1P8ywYsXB
Taylor Swift,1191484267311841286,2019-11-04 22:36:00+00:00,57102,5766,Playing with filters and yelling with the Legend himself. Tune in to @NBCTheVoice tonight at 8/7c! @johnlegend https://t.co/OG5AZ8XCjr
Taylor Swift,1190068285653602304,2019-11-01 00:49:24+00:00,44503,3263,💘💘💘💘💘💘💘💘💘💘💘💘💘 https://t.co/niz0c7cJPS
Taylor Swift,1190067401200734209,2019-11-01 00:45:53+00:00,74971,6284,🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃🎃 https://t.co/6uEwLV6Q1t
Taylor Swift,1190067015362457603,2019-11-01 00:44:21+00:00,27533,1876,👏👏👏👏👏👏👏👏👏👏👏👏👏 https://t.co/YiN24V0Js6
Taylor Swift,1190066805332688896,2019-11-01 00:43:31+00:00,33796,2515,💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/eATA5z9DVG
Taylor Swift,1189611984997748739,2019-10-30 18:36:13+00:00,44871,6153,"We talked emo bands, favorite lyricists (hey @petewentz &amp; @LanaDelRey), zingers, and soooo much more. Full interview with @zanelowe is live on @Beats1 @AppleMusic! 💕 https://t.co/iUYnqqsfum https://t.co/thzhTnRZcS"
Taylor Swift,1189309730025549824,2019-10-29 22:35:10+00:00,57053,5702,Catch us on @NBCTheVoice tonight at 8/7c! @gwenstefani 💗 https://t.co/Njhql62zDf
Taylor Swift,1189252505026387968,2019-10-29 18:47:47+00:00,122316,20226,"Hug your cat today. Or don’t, if your cat hates hugs. But anyway. Happy #NationalCatDay from me, Olivia, Meredith, and Benjamin. 😸😸😸👱🏻‍♀️ https://t.co/hCaiDJwF6Y"
Taylor Swift,1188933423957794817,2019-10-28 21:39:52+00:00,79881,8539,I was promised Lively 🤷🏼‍♀️ But Shelton is cool too. SO excited to be on @NBCTheVoice with @blakeshelton tonight at 8/7c! https://t.co/haSdVflANG
Taylor Swift,1187813584891469824,2019-10-25 19:30:01+00:00,42116,5285,"Talked with @zanelowe about @catsmovie + my original song for the film ""Beautiful Ghosts"" 🌟 Watch the clip now - but we talked about a lot more than that so listen to our full conversation coming next Wednesday on @AppleMusic @Beats1! https://t.co/DQfrgHDvNa https://t.co/iTbxGVXVPR"
Taylor Swift,1187525727886987264,2019-10-25 00:26:11+00:00,61974,10125,I was so excited when @OfficialALW asked me to write an original song with him for @catsmovie. “Beautiful Ghosts” is performed in the film by the extraordinary Francesca Hayward who plays “Victoria” &amp; reprised by Dame Judi Dench (!!!!!) who plays “Old Deuteronomy” 😺 Coming soon! https://t.co/97Hjk2nlfR
Taylor Swift,1187453920068734978,2019-10-24 19:40:51+00:00,280843,57075,"I said in an interview 13 years ago ""I'm just hoping that I have a second album that does as well as the first &amp; someday get to be a headliner, &amp; always be the same person that I started out as.” Scrolling through your posts has me feeling all the feelings &amp; I want to thank you. https://t.co/nlnjqQgmIL"
Taylor Swift,1187121314630426625,2019-10-23 21:39:11+00:00,54551,6661,Be sure to watch next week! 💗😺💗 https://t.co/pMrjKbisN9
Taylor Swift,1182693894556966912,2019-10-11 16:26:12+00:00,89927,11157,"Tiny desk, BIG mood. Thank you @NPR for that awesome experience, I can’t wait to relive it when #tinydesk comes out! 📷 @BobBoilen https://t.co/P3LdI2wXXU"
Taylor Swift,1181689469998682112,2019-10-08 21:54:59+00:00,90764,8966,🤗💗👍 https://t.co/yU5eZ2GeVl
Taylor Swift,1181672379799539712,2019-10-08 20:47:04+00:00,89733,10190,💛💚💜💗💜💚💛  📷: Mary Ellen Matthews https://t.co/AoH0UEPM0k
Taylor Swift,1181246335552540672,2019-10-07 16:34:07+00:00,79384,9413,"Had the best time playing Lover on @nbcsnl exactly the way I wrote it, on piano in a quiet moment. A huge thank you to Lenny Pickett for playing on False God🎷! Phoebe was excellent as host &amp; Mary Ellen Matthews is always awesome to work with. Make sure to watch Camila next week! https://t.co/zQ22GdFvDI"
Taylor Swift,1175406627920449548,2019-09-21 13:49:12+00:00,97218,11257,Threw out our cloaks and our daggers because it’s morning now.. 💜   📷: Erik Madigan Heck https://t.co/woz8zpzjtw
Taylor Swift,1174388907250769920,2019-09-18 18:25:09+00:00,97420,13170,"It’s blue, the feeling I got 💙  📷: Erik Madigan Heck https://t.co/vlHis2SMIU"
Taylor Swift,1174331829597261824,2019-09-18 14:38:20+00:00,116295,16902,"It’s golden, like daylight 💛  📷: Erik Madigan Heck https://t.co/TKjINyd9KZ"
Taylor Swift,1174299694304043010,2019-09-18 12:30:39+00:00,69534,12495,"I hadn’t done a @RollingStone cover in 5 years, and hadn’t seen @hiattb since I got in 2 car crashes while driving him around during our interview in 2012. 🤦‍♀️ There were no cars driven this time, but we had a lot to catch up on.  📷: Erik Madigan Heck https://t.co/NAFBh0pUgI https://t.co/fwbRYouo8r"
Taylor Swift,1173967112735547397,2019-09-17 14:29:05+00:00,91082,17222,"The Lover album is open fields, sunsets, + SUMMER. I want to perform it in a way that feels authentic. I want to go to some places I haven’t been and play festivals. Where we didn’t have festivals, we made some. Introducing, Lover Fest East + West! https://t.co/xw6YMN38WE https://t.co/IhVPQ8DMUG"
Taylor Swift,1173629719310491648,2019-09-16 16:08:24+00:00,89911,12031,💘💘💘💘💘💘💘💘💘💘💘💘💘 https://t.co/TCPqUFxk1J
Taylor Swift,1171188777584418818,2019-09-09 22:28:58+00:00,52864,7360,"Got to play some new songs from Lover acoustic tonight, this was such an awesome way to celebrate this album finally being out in the world 🥰 📷: @HogieDave // @GettyVIP https://t.co/P2ZQW9rWJQ"
Taylor Swift,1171186922884096001,2019-09-09 22:21:36+00:00,93021,13181,Tonight in Paris!!! Thank you to everyone who flew from all over the world to be at the City of Lover Concert! 💗💗💗 📷: @HogieDave // @GettyVIP https://t.co/rXoCPKfIwb
Taylor Swift,1168583212630708224,2019-09-02 17:55:23+00:00,65753,6242,🙏😭💗😘💕🎉😆 https://t.co/4GqZ8w7oJK
Taylor Swift,1168223576320815105,2019-09-01 18:06:19+00:00,114280,13404,MY HEART EXPLODED INTO CONFETTI HEARTS THANK YOU 🙏 💕💕💕😭 https://t.co/N7fUelR7cU
Taylor Swift,1167830330616819712,2019-08-31 16:03:42+00:00,165692,23102,💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/uDkjW8uOzI
Taylor Swift,1167470957818187776,2019-08-30 16:15:41+00:00,37544,4900,Listen to “Lover” on the @AppleMusic #AListPop playlist 💕 https://t.co/raS8IuBy9P https://t.co/TvrBJrFKIH
Taylor Swift,1167179903260930048,2019-08-29 20:59:08+00:00,57851,3966,"Been sleeping so long in a twenty year dark night, but now I see daylight. 🌸 https://t.co/8Hpvt5AoEE"
Taylor Swift,1167178511251058689,2019-08-29 20:53:36+00:00,32811,2484,It’s nice to have a friend 🥰 https://t.co/QBPkP1fXnY
Taylor Swift,1167177367187574784,2019-08-29 20:49:04+00:00,33589,2608,I could never look away ✨ https://t.co/IZD2EVmOL2
Taylor Swift,1167175550932267008,2019-08-29 20:41:51+00:00,25915,2109,Meet me in the afterglow 💘 https://t.co/cdxp07JAH4
Taylor Swift,1167174723123470337,2019-08-29 20:38:33+00:00,31845,2328,"I counted days, I counted miles...to see you there. 💗 https://t.co/20FPwtfa3T"
Taylor Swift,1167173440215887873,2019-08-29 20:33:27+00:00,28988,2474,And I’ll never let you GO cause I know this is a FIGHT that someday we’re gonna WIN 💗 https://t.co/iODaImf5iy
Taylor Swift,1167118633480400901,2019-08-29 16:55:40+00:00,44243,6142,Like a Tennessee Stella McCartney 💘 The full #StellaxTaylorSwift line is available until midnight eastern tonight!   https://t.co/Dsog51BDP6 https://t.co/PQIoilR7H1
Taylor Swift,1166815720803622912,2019-08-28 20:52:00+00:00,60335,4464,I can still see it all in my mind 💗 https://t.co/9rMzqSzkEi
Taylor Swift,1166813887267840001,2019-08-28 20:44:43+00:00,37419,2814,I look through the windows of this love 💕 https://t.co/0YHKbnwAnt
Taylor Swift,1166811211066937346,2019-08-28 20:34:05+00:00,32915,2659,This love is worth the fight ❤️ https://t.co/TTJ6N1Ilkw
Taylor Swift,1166808813690920961,2019-08-28 20:24:34+00:00,27500,2377,"We were a fresh page on the desk, filling in the blanks as we go 💗 https://t.co/9wGs81eyV4"
Taylor Swift,1166807029303975942,2019-08-28 20:17:28+00:00,27406,2228,It’s been a long time coming but... 💘 https://t.co/n1WHYajSz3
Taylor Swift,1166804898035437568,2019-08-28 20:09:00+00:00,29311,2436,Things will never be the same 💗 https://t.co/UlMMLw2b5y
Taylor Swift,1166767597985161221,2019-08-28 17:40:47+00:00,38573,3711,"Thank you!!! It’s the nicest feeling when someone sees your intention, so glad you like the journals 💘 https://t.co/eMiYRvqlgz"
Taylor Swift,1166752681039409152,2019-08-28 16:41:31+00:00,36407,5573,"“Taylor Swift’s diary entries are a must-read companion to Lover” was a thing The New York Times said so here’s where you can get them, I mean they literally said you must read them so... https://t.co/whgqEZMAlq https://t.co/GeCicGvqyC"
Taylor Swift,1166485344965074944,2019-08-27 22:59:13+00:00,72605,10677,Thank you 💕💕💕💕💕💕💕💕💕💕💕💕💕 https://t.co/5GbaKdjyzT
Taylor Swift,1166480521532252165,2019-08-27 22:40:03+00:00,47769,7265,Thank you 💘💘💘💘💘💘💘💘💘💘💘💘💘 https://t.co/4uwNJohsUE
Taylor Swift,1166479816494915585,2019-08-27 22:37:15+00:00,64882,10124,Thank you 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/2KEv4XhadQ
Taylor Swift,1166461955323899904,2019-08-27 21:26:16+00:00,49649,7409,"There’s a dazzling haze, a mysterious way about you dear... 📷: @ShearerPhoto @GettyVIP https://t.co/Xl63m45BJp"
Taylor Swift,1166454924361773056,2019-08-27 20:58:20+00:00,33558,2776,"It’s you and me, there’s nothing like this 💘 https://t.co/JKS1O4rnzY"
Taylor Swift,1166453013650792448,2019-08-27 20:50:44+00:00,34452,2845,"I once believed love would be burning red, but it’s golden 💛 https://t.co/09hzwQAVeu"
Taylor Swift,1166451400131469312,2019-08-27 20:44:20+00:00,35868,2688,Threw out our cloaks and our daggers because it’s morning now. 💗 https://t.co/u1LqbgCKKd
Taylor Swift,1166449835010154496,2019-08-27 20:38:06+00:00,25202,2266,They say the road gets hard and you get lost when you’re led by blind faith..But we might just get away with it 💗 https://t.co/W3aKhXThA7
Taylor Swift,1166448755098497024,2019-08-27 20:33:49+00:00,28756,2424,"We bless the rains on Cornelia Street, memorize the creaks in the floor 💗 https://t.co/s3Uze1fJtb"
Taylor Swift,1166444409921134593,2019-08-27 20:16:33+00:00,65324,8561,"Thank you to the fans who voted, our excellent cast, @todrick , @drewkirsch and everyone who worked so hard on the You Need to Calm Down video. @vmas Video of the Year 🤯 I MEAN JUST WOW GUYS YOU DID THAT HUH 🙏🙏🎉 📷: @KevinMazur // @GettyVIP https://t.co/WjD6muE3nv"
Taylor Swift,1166084970231861248,2019-08-26 20:28:16+00:00,49024,3699,"I’ll tell you the truth, but never goodbye 💗 https://t.co/xpgFpLHKtv"
Taylor Swift,1166082105811619840,2019-08-26 20:16:53+00:00,51043,4117,"And I hope I never lose you, hope it never ends 💗 https://t.co/7BhkCdssqB"
Taylor Swift,1166079607688302593,2019-08-26 20:06:57+00:00,30777,2542,"Lost my gloves, you give me one. Wanna hang out? Yeah, sounds like fun 🌸 https://t.co/byJsAuDcHT"
Taylor Swift,1166077650219216896,2019-08-26 19:59:11+00:00,32547,2816,This ultraviolet morning light below tells me this love is worth the fight 💗 https://t.co/fo8M7j5h6e
Taylor Swift,1166075573153783815,2019-08-26 19:50:55+00:00,30053,2625,Just wanna lift you up and not let you go 💘 https://t.co/A3UPmodaU1
Taylor Swift,1166073605807120384,2019-08-26 19:43:06+00:00,28836,2599,"Barefoot in the kitchen, sacred new beginnings that became my religion. Listen. 💘 https://t.co/AojqFASa3A"
Taylor Swift,1166040528443662338,2019-08-26 17:31:40+00:00,71627,7883,"Ever since I saw Fleabag, I’ve been all ‘I can’t wait to see this woman host @nbcsnl’ and it’s happening now + I get to be there too = I am in shambles. 😭🙏 Oct 5th 🥳🎉 https://t.co/VcZeuXWKuc"
Taylor Swift,1165731487918018560,2019-08-25 21:03:39+00:00,43830,5456,I think we *all* know how I feel about sequins ✨ @StellaMcCartney  New pieces are being added to the online store every day so keep checking back: https://t.co/zSHpnhUlLb https://t.co/SsLhOIcHPY
Taylor Swift,1165712242068865025,2019-08-25 19:47:11+00:00,39034,3404,I get mystified by how this city screams your name.💘 https://t.co/l2d5C1vLMX
Taylor Swift,1165709990826598402,2019-08-25 19:38:14+00:00,59946,5278,I’m crazier for you than I was at sixteen. 💗 https://t.co/VAGsMMUmcW
Taylor Swift,1165708688092516358,2019-08-25 19:33:03+00:00,36643,3084,"I want to drive away with you, I want your complications too 💗 https://t.co/dnL2iBHZhW"
Taylor Swift,1165706699111419904,2019-08-25 19:25:09+00:00,44106,3957,I’m with you even if it makes me blue 💙 https://t.co/RuLE1qOlWt
Taylor Swift,1165704176711667712,2019-08-25 19:15:08+00:00,38972,3629,"Honey without all the exes fights and flaws, we wouldn’t be standing here so tall. 💘 https://t.co/S75cgE07A0"
Taylor Swift,1165701966082793473,2019-08-25 19:06:21+00:00,42094,3896,You know I adore you 💗 https://t.co/YWgZM20Dco
Taylor Swift,1165397943437996032,2019-08-24 22:58:16+00:00,60804,7514,Stopped by the NYC pop up shop to celebrate Lover with the people who have made this week so insanely fun. Shout out to @CapitalOne for making the shop so NICE 💖 Love you guys so much! EVERYONE LOOKS SO CUTE IN THEIR STELLAxTS MERCH https://t.co/6aGjEkydTB
Taylor Swift,1165364970214891526,2019-08-24 20:47:14+00:00,50530,4824,"I scream “For whatever it’s worth, I LOVE YOU AINT THAT THE WORST THING YOU EVER HEARD?” 💗 https://t.co/EWUGqWsTsM"
Taylor Swift,1165361714608640000,2019-08-24 20:34:18+00:00,44827,4002,"Shiny toy with a price, you know that I bought it 🥳💗😂 https://t.co/4QRHUx7Ob0"
Taylor Swift,1165359745580064769,2019-08-24 20:26:29+00:00,54019,4621,"We could follow the sparks, I’ll drive 💗 https://t.co/4JMwl9Ae0K"
Taylor Swift,1165358301086961664,2019-08-24 20:20:44+00:00,40038,3935,Good ones never wait 💗 https://t.co/cnAiFk687j
Taylor Swift,1165356943877316609,2019-08-24 20:15:21+00:00,52292,5040,Who could stay? You could stay. 💗 https://t.co/vkeCfulS8Q
Taylor Swift,1165355565444489218,2019-08-24 20:09:52+00:00,52583,5078,"This is our place, we make the rules. 💗 https://t.co/qz2DjfJwXe"
Taylor Swift,1165354492470206465,2019-08-24 20:05:36+00:00,40972,3977,"Fever dream high in the quiet of the night, you know that I caught it... 💗 https://t.co/sOqXgcz6v5"
Taylor Swift,1165342616541630464,2019-08-24 19:18:25+00:00,83956,12770,I think the fishbowl scene is my favorite metaphor in the Lover video. And guys.. I’ve performed on stage with Christian Owens for years. He’s unbelievably talented and it was so amazing to have him in the Lover music video! https://t.co/ZDddeb9Ech https://t.co/5Jg3EvANPQ
Taylor Swift,1165083784481579008,2019-08-24 02:09:55+00:00,87037,12519,"Had to go see the mural in person and it turns out she’s GLORIOUS. Thank you @spotify, it’s been an honor revealing new lyrics with you all week 🥰 📷: @KevinMazur @gettyimages https://t.co/jbC2Ddqi6H"
Taylor Swift,1164995436169629697,2019-08-23 20:18:51+00:00,101245,12251,WHAT IS LIFE EVEN https://t.co/ir7XDx4eSl
Taylor Swift,1164988205676060679,2019-08-23 19:50:07+00:00,94522,15231,"And I snuck in through the garden gate, every night that summer just to seal my fate // Stream Lover on @youtubemusic! https://t.co/hM1b1jljTG"
Taylor Swift,1164895535964270592,2019-08-23 13:41:53+00:00,63165,10919,Listen to “The Man” on @AppleMusic’s #NewMusicDaily playlist ✨ https://t.co/LORdO60cDw https://t.co/Nao53qS2jK
Taylor Swift,1164750451209900032,2019-08-23 04:05:22+00:00,352542,77581,"This album is very much a celebration of love, in all its complexity, coziness, and chaos. It’s the first album of mine that I’ve ever owned, and I couldn’t be more proud. I’m so excited that #Lover is out NOW: https://t.co/t7jK7XmEqa https://t.co/NMgE7LTdGZ"
Taylor Swift,1164741819856576512,2019-08-23 03:31:04+00:00,104275,17351,#Lover out in 30 minutes! https://t.co/uxzMjfmhfG
Taylor Swift,1164655881499369475,2019-08-22 21:49:35+00:00,117693,27135,"And so it goes, you two are dancing in a snow globe round and round... The Lover music video is out now! https://t.co/wTViSunbi3 https://t.co/mV0BXZ92QY"
Taylor Swift,1164564294341681157,2019-08-22 15:45:38+00:00,77888,12560,A fun thing is happening! Learn how to remix You Need to Calm Down in select Apple Stores at the #todayatapple Music Lab. 🎶 https://t.co/sMdfHHXtrD @AppleMusic https://t.co/c7zEOSJEMp
Taylor Swift,1163969541019447298,2019-08-21 00:22:18+00:00,75832,12537,3 days until Lover!!! ❤️❤️❤️   Pre-add it on @AppleMusic  https://t.co/Xsi1jZGa3O
Taylor Swift,1163900392624840711,2019-08-20 19:47:32+00:00,49257,7592,#StellaxTaylorSwift 💘 It’s been SO fun to dream up cute stuff with @StellaMcCartney to create a line inspired by my new album. Can’t wait to show you what we've been working on at the @YouTube Live on 8/22 at 5p ET! More info at https://t.co/zv4KOzZAvB + https://t.co/JdABzXWRu0 https://t.co/OWbMRrGglx
Taylor Swift,1163805418336006146,2019-08-20 13:30:08+00:00,68054,11288,Sharing some never-before-heard lyrics from the new album every day + some of my favorite love songs on the Lover Enhanced Album playlist on @Spotify 😻 https://t.co/p0v6FBhyHk https://t.co/QXbUt1lMPC
Taylor Swift,1163494258416005120,2019-08-19 16:53:42+00:00,97716,15900,- @amazonmusic: what color lips would you like for this commercial?  - Me: yes https://t.co/U636ofm97w
Taylor Swift,1163118375607963648,2019-08-18 16:00:05+00:00,132395,19659,Okay NOW there are five holes in the fence 😬😺💋 https://t.co/I5093bDJaF
Taylor Swift,1162788369593708549,2019-08-17 18:08:45+00:00,93754,11042,Grinning at this tweet!! And always in awe of your music 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/0w8uOHSOYm
Taylor Swift,1162787978890108930,2019-08-17 18:07:12+00:00,133135,13579,ARE YOU KIDDING ME THIS IS THE NICEST THING ANYONE HAS EVER SAID - you’re just the best and so kind to say this 😭💕🙏😻 https://t.co/y3z1JzSejX
Taylor Swift,1162447632096272391,2019-08-16 19:34:47+00:00,137825,37096,"Lover💕 Friday, August 23.   Pre-add, pre-save, pre-order: https://t.co/AdsErGvGS1 https://t.co/PbxN49rYEh"
Taylor Swift,1162433477935075328,2019-08-16 18:38:32+00:00,166755,26050,There’s a dazzling haze... https://t.co/elbgJ1r948
Taylor Swift,1162220028592181256,2019-08-16 04:30:22+00:00,117443,31837,Have I known you 20 seconds or 20 years?  https://t.co/4grpRXSh7G https://t.co/EBoZXIbORm
Taylor Swift,1162064925067567111,2019-08-15 18:14:02+00:00,93473,18705,New song “Lover” is out tonight at midnight eastern! 💘 The music video will premiere after a very exciting @YouTube Live situation on August 22 at 5pm eastern! https://t.co/QynoYgkqQ7
Taylor Swift,1161293291608035328,2019-08-13 15:07:51+00:00,122974,15822,💗💗💗💗💗💗💗💗💗💗 https://t.co/dMxVzYGxgG
Taylor Swift,1160748766447710209,2019-08-12 03:04:06+00:00,97959,10458,The thirteens really jumped out. 💗@alexmorgan13    📸 @KevinMazur https://t.co/lmBydAQRyp
Taylor Swift,1160664364543827969,2019-08-11 21:28:43+00:00,124133,17345,Threw a party to celebrate with the people who made the ME! &amp; YNTCD videos with me- and we had so much fun that ‘Drunk Taylor’ is trending on Twitter. CHEERS. 😆🍾👍👏 https://t.co/HPvQlSDSBM
Taylor Swift,1160342039134949377,2019-08-11 00:07:54+00:00,150707,19576,🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴 https://t.co/atH7d2Xk94
Taylor Swift,1159658701118029824,2019-08-09 02:52:34+00:00,135352,17198,Can’t stop won’t stop twinning with Paddington. 🐻 https://t.co/ES9ufw8ZD8
Taylor Swift,1159602795097362432,2019-08-08 23:10:25+00:00,147021,22471,I’d be a fearless leader. I’d be an alpha type. https://t.co/bzIchKUtJB
Taylor Swift,1159525974637084672,2019-08-08 18:05:09+00:00,143653,18631,💘 https://t.co/levuCpqV94
Taylor Swift,1159481139804999681,2019-08-08 15:07:00+00:00,70872,10964,"Wanted to thank @abby_aguirre for writing such a thoughtful piece and for diving into my pastel cryptic world of hints, Easter eggs, and numerology. We also talked about sexism, equality, and all things Lover. I ate an entire cheese plate by myself. On stands soon-ish. https://t.co/n9vP3Vbpql"
Taylor Swift,1159466408893386752,2019-08-08 14:08:28+00:00,162133,25755,"My heart’s been borrowed and yours has been blue. All’s well that ends well, to end up with you. 💙 https://t.co/CECesxb8do"
Taylor Swift,1159452041355415552,2019-08-08 13:11:22+00:00,105637,18036,"WELL SO THIS IS A THING THAT’S HAPPENING. September issue of @voguemagazine and I’m so so so grateful to Anna, Tonne Goodman, Sergio Kletnoy and basically anyone who was like ‘yeah she can be on the Sept issue cover’. What an amazing experience shooting with @inezandvinoodh. https://t.co/Aj7ocN6VLg"
Taylor Swift,1159229511587827715,2019-08-07 22:27:07+00:00,116062,15131,💕 https://t.co/XVgtNCXWmT
Taylor Swift,1158457914870456326,2019-08-05 19:21:04+00:00,148163,19016,💕 https://t.co/OubigHdps6
Taylor Swift,1157562333297664000,2019-08-03 08:02:21+00:00,159387,19048,💕 https://t.co/zQ4DUaRCD7
Taylor Swift,1154499139088113674,2019-07-25 21:10:18+00:00,200567,25754,What if I’m alright right here? https://t.co/nHWcaSVPAM
Taylor Swift,1153786331845103621,2019-07-23 21:57:52+00:00,88961,15992,So excited to show you the deluxe versions of Lover!   You can get it at @Target in the US or on my website! Cheers! https://t.co/tY7Fw1lC9r https://t.co/Qi8IqmcDlB
Taylor Swift,1153778107150557184,2019-07-23 21:25:11+00:00,137006,35978,I’ve been the archer I’ve been the prey Who could ever leave me darling... But who could stay?  https://t.co/9q09bUXJlX https://t.co/b2hZ2cHfkf
Taylor Swift,1153321330223149058,2019-07-22 15:10:07+00:00,68200,11968,"I’m going live on Instagram tomorrow, July 23 at 5pm ET! I have some stuff I’m reeeeeally excited to tell you about, including some info on this Easter egg right here. 🏹🎯👀⬆️ https://t.co/uxNYCgZ0Tz"
Taylor Swift,1151964046423465984,2019-07-18 21:16:45+00:00,173997,37705,I am a cat now and somehow that was everything #CatsMovie https://t.co/80gZHpvzMW
Taylor Swift,1151887396021112834,2019-07-18 16:12:10+00:00,42810,5762,Behind the scenes with my 💕YNTCD Taylor Park neighbors 💕 @adaripp @harto @dex_rated @todrick  🎥: https://t.co/GNo2MxC3hV https://t.co/uacbRcLXbd
