club,id,createdAt,favorites,retweets,text
Narendra Modi,1556903733828648961,2022-08-09 07:22:30+00:00,44887,6111,Congratulations to all those who took oath as Ministers in the Maharashtra Government today. This team is a great blend of administrative experience and the passion to deliver good governance. My best wishes to them for serving the people of the state.
Narendra Modi,1556903586898010112,2022-08-09 07:21:55+00:00,21218,3566,महाराष्ट्र सरकारमध्ये मंत्री म्हणून आज ज्यांनी शपथ घेतली त्या सर्वांचे अभिनंदन. प्रशासकीय अनुभव आणि सुशासनाने कारभार करण्याचा ध्यास असलेल्या व्यक्ती यांचा मिलाफ असलेली ही उत्तम टीम आहे. राज्याच्या जनतेची सेवा करण्यासाठी त्यांना माझ्याकडून शुभेच्छा.
Narendra Modi,1556849198167117830,2022-08-09 03:45:48+00:00,50313,7470,Today is a day to recall the sacrifices of Hazrat Imam Hussain (AS). He is remembered for his unwavering commitment to truth and his fight against injustice. He also placed great importance on equality and brotherhood.
Narendra Modi,1556840820820840450,2022-08-09 03:12:31+00:00,13704,4073,"""August 9 has become a burning symbol of our national revolution” said Loknayak JP.   Inspired by Bapu, the Quit India Movement witnessed remarkable participation from people across all sections of society including greats like JP and Dr. Lohia. https://t.co/zEldZhkRHp"
Narendra Modi,1556840257051840512,2022-08-09 03:10:16+00:00,51347,5771,Here is picture of Mahatma Gandhi at the start of the Quit India Movement in Bombay. (Sourced from the Nehru Memorial Collection) https://t.co/SRaar2c5iO
Narendra Modi,1556839709577728000,2022-08-09 03:08:06+00:00,22172,5829,Remembering all those who took part in the Quit India Movement under Bapu's leadership and strengthened our freedom struggle. https://t.co/cWWB7KX57G
Narendra Modi,1556646097577189376,2022-08-08 14:18:45+00:00,33533,5286,Proud of the Men’s Hockey team for a spirited performance through the CWG and winning a Silver medal. I am confident this team will keep making India proud in the times to come and also inspire youngsters to pursue Hockey. #Cheer4India https://t.co/7ECXbgXBCn
Narendra Modi,1556641193580122112,2022-08-08 13:59:16+00:00,20109,4082,"Gold medal by @sharathkamal1 will be recorded in history as a very special one. He has shown the power of patience, determination and resilience. He also demonstrated great skills. This medal is a big boost for Indian Table Tennis. Congrats and best wishes to him. #Cheer4India. https://t.co/kdwBjfKSvC"
Narendra Modi,1556639048244105218,2022-08-08 13:50:44+00:00,16626,3697,India's Badminton contingent has redefined success and excellence. Superb display of teamwork and skills by @satwiksairaj and @Shettychirag04. Proud of them for bringing home the Gold medal. May they keep winning more laurels for India in the times to come. #Cheer4India https://t.co/eKbrv6oidY
Narendra Modi,1556638529031213057,2022-08-08 13:48:40+00:00,13607,3217,Amazing performance by @sathiyantt throughout the CWG. I congratulate him on winning the Bronze medal in Table Tennis. He is admired for his tenacity and dedication. I am sure he will excel in upcoming tournaments as well. #Cheer4India https://t.co/MXZLqe7cZX
Narendra Modi,1556635134299815937,2022-08-08 13:35:11+00:00,12668,3744,Joined the farewell ceremony of VP @MVenkaiahNaidu Ji. @VPSecretariat. https://t.co/Fh0MP5E8Dt
Narendra Modi,1556609045741584384,2022-08-08 11:51:31+00:00,39453,5794,Elated by the accomplishment of @lakshya_sen.  Congratulations on winning the Gold medal in Badminton. He’s played excellently through the CWG and showed outstanding resilience during the Finals. He is India’s pride. Best wishes to him for his future endeavours. #Cheer4India https://t.co/1b5elEPbHM
Narendra Modi,1556578353058291712,2022-08-08 09:49:33+00:00,71116,10137,The phenomenal @Pvsindhu1 is a champion of champions! She repeatedly shows what excellence is all about. Her dedication and commitment is awe-inspiring. Congratulations to her on winning the Gold medal at the CWG. Wishing her the best for her future endeavours. #Cheer4India https://t.co/WVLeZNMnCG
Narendra Modi,1556518047149850625,2022-08-08 05:49:55+00:00,19826,5596,Addressing the Rajya Sabha. https://t.co/moQCcpqQQP
Narendra Modi,1556485129329344513,2022-08-08 03:39:07+00:00,46000,6767,"Saddened by the loss of lives due to a stampede at the Khatu Shyamji Temple complex in Sikar, Rajasthan. My thoughts are with the bereaved families. I pray that those who are injured recover at the earliest."
Narendra Modi,1556466819929477120,2022-08-08 02:26:22+00:00,21474,3813,Playing and winning together has its own joys. @sharathkamal1 and Sreeja Akula have shown superb teamwork and won the coveted Gold medal in the TT Mixed Doubles event. I laud their grit and tenacity. Sharath reaching the finals of all CWG events he competed in is outstanding. https://t.co/giVYDsUCQ4
Narendra Modi,1556466490546606080,2022-08-08 02:25:03+00:00,16599,3243,"One of the stalwarts of Indian Badminton, @srikidambi wins a Bronze medal in his CWG individual match. This is his fourth CWG medal thus showing his skill and consistency. Congratulations to him. May he keep inspiring budding athletes and make India even prouder. #Cheer4India https://t.co/vFOl2RbP2M"
Narendra Modi,1556466102250586113,2022-08-08 02:23:31+00:00,47538,5758,"Cricket and India are inseparable. Our Women's cricket team played excellent cricket through the CWG and they bring home the prestigious Silver medal. Being the first ever CWG medal in cricket, this one will always be special. Best wishes to all team members for a bright future. https://t.co/jTeJb9I9XB"
Narendra Modi,1556465449181003776,2022-08-08 02:20:55+00:00,14388,3187,"Proud of Treesa Jolly and Gayatri Gopichand for winning the Bronze medal in Badminton Doubles. Before leaving for the CWG, Treesa told me about her friendship with Gayatri but she was not sure about how she will celebrate if she won a medal. I hope she's made her plans now. :) https://t.co/Eobar3Gkcl"
Narendra Modi,1556465106443063297,2022-08-08 02:19:33+00:00,13726,3096,Well fought by Sagar Ahlawat! Congratulations to him for winning a Silver medal at the CWG in Boxing. He is among India's powerhouses in the game and his success will inspire the younger generation of boxers. May he continue to make India proud in the times to come. #Cheer4India https://t.co/npMIWAloEP
Narendra Modi,1556336247031083008,2022-08-07 17:47:31+00:00,18806,3488,It is always a delight to see our athletes excelling in various sports at the CWG. Congratulations to @SauravGhosal and @DipikaPallikal for winning the Bronze medal in the Squash Mixed Doubles event. They demonstrated great skill and teamwork. Best wishes to them. #Cheer4India https://t.co/onhUdhRLip
Narendra Modi,1556314284967497729,2022-08-07 16:20:15+00:00,13382,3248,"Today’s @NITIAayog Governing Council meet was fruitful. In line with our emphasis on cooperative federalism, we will collectively work to take India to newer heights. We focused on ways to improve lives of farmers, youth and making our urban spaces better. https://t.co/b4D4t7MjDb"
Narendra Modi,1556314147780177920,2022-08-07 16:19:42+00:00,15655,3232,More power to teamwork! Glad that the dynamic team of @sharathkamal1 and @sathiyantt have won the Silver medal in the Men’s Doubles event. Best wishes to these brilliant athletes. #Cheer4India https://t.co/rS6Zgc8iCI
Narendra Modi,1556281948183572481,2022-08-07 14:11:45+00:00,42341,6470,"Nikhat Zareen is India’s pride. She is a world class athlete who is admired for her skills. I congratulate her on winning a Gold medal at the CWG. Excelling in various tournaments, she has shown great consistency. Best wishes for her future endeavours. #Cheer4India @nikhat_zareen https://t.co/Wi6zRp26nU"
Narendra Modi,1556253311472668672,2022-08-07 12:17:57+00:00,29501,4253,Delighted that Abdulla Aboobacker has won a Silver in the Triple Jump event in Birmingham. The medal is the result of a lot of hardwork and remarkable commitment. All the best to him for his future endeavours. #Cheer4India https://t.co/k5BsbB0m5D
Narendra Modi,1556252195624202241,2022-08-07 12:13:31+00:00,15456,3309,Today’s Triple Jump event is historic. Our athletes have done excellently. Congratulations to the superbly talented Eldhose Paul who has won a Gold medal and backed up his good performance in previous international competitions. His dedication is laudable. #Cheer4India https://t.co/vnR9UYSgfE
Narendra Modi,1556251535436562433,2022-08-07 12:10:54+00:00,14806,3008,"Good to see our race walking contingent excel at the Birmingham games. Congratulations to Sandeep Kumar for winning a Bronze medal in  the 10,000m event. Wishing him the very best for his upcoming endeavours. #Cheer4India https://t.co/smFkgXVAPy"
Narendra Modi,1556251126315753478,2022-08-07 12:09:16+00:00,11418,2804,Annu Rani is remarkable athlete. She displayed great resilience and showed topmost skills. I am glad that she has won a Bronze medal in Javelin. Congratulations to her. I am certain she will continue to excel in the coming years. #Cheer4India @Annu_Javelin https://t.co/CVPI87yRQZ
Narendra Modi,1556243782143975424,2022-08-07 11:40:05+00:00,23905,4248,"A prestigious addition to our medals tally thanks to the bright Amit Panghal. He is one of our most admired and skilled Boxers, who has shown topmost dexterity. I congratulate him for winning a Gold medal and wish him the very best for the future. #Cheer4India https://t.co/RI2qfveMVn"
Narendra Modi,1556243056545767425,2022-08-07 11:37:12+00:00,16105,3433,Congratulations to Nitu Ghanghas for a hard earned and well deserved Gold medal in Boxing at CWG 2022. She has pursued sports diligently and with utmost passion. Her success is going to make Boxing more popular. My best wishes for her future endeavours. #Cheer4India https://t.co/sIEzPGnRaY
Narendra Modi,1556241852038205441,2022-08-07 11:32:25+00:00,30093,4795,"India has a very special relation with Hockey. Thus, it is certain that every Indian is proud of our exceptional women's Hockey team for winning a Bronze medal. This is the first time in many years that the women's team is on the CWG podium. Proud of the team! #Cheer4India https://t.co/mzRvk7TBwt"
Narendra Modi,1556195057476452352,2022-08-07 08:26:29+00:00,7967,2301,An excellent opportunity to ideate and innovate for weavers. Urging all those youngsters associated with the world of StartUps to take part... #MyHandloomMyPride https://t.co/BuAa8UGG00
Narendra Modi,1556194866354323456,2022-08-07 08:25:43+00:00,13269,3916,"On National Handloom Day, a tribute to India's rich cultural diversity and all those working to celebrate our artistic traditions.  #MyHandloomMyPride https://t.co/ethgFyHTlI"
Narendra Modi,1556112442559971329,2022-08-07 02:58:12+00:00,94743,15518,"Pooja, your medal calls for celebrations, not an apology. Your life journey motivates us, your success gladdens us. You are destined for great things ahead…keep shining! ⭐️ https://t.co/qQ4pldn1Ff"
Narendra Modi,1556111522057060352,2022-08-07 02:54:32+00:00,12883,2695,"Yesterday, the National Committee on Azadi Ka Amrit Mahotsav met. Heard the insightful inputs of fellow members of this Committee. I emphasised on ways to strengthen the spirit of Jan Bhagidari and the need of fulfilling the vision of our freedom fighters. https://t.co/UGYdDOayhS"
Narendra Modi,1556110521652617216,2022-08-07 02:50:34+00:00,12467,2625,"When talent, temperament and tenacity combine, nothing is impossible. Sonal Patel has shown this in letter and spirit by winning a Bronze medal in Para Table Tennis. Congratulations to her. I pray that she continues to distinguish herself in the coming times. #Cheer4India https://t.co/OuvspIw4LF"
Narendra Modi,1556110275124031488,2022-08-07 02:49:35+00:00,14217,2722,"The remarkable @BhavinaOfficial gives us one more occasion to be proud! She wins the prestigious Gold medal in Para Table Tennis, her first CWG medal. I hope her achievements motivate India's youth to pursue Table Tennis. I wish Bhavina the very best for her upcoming endeavours. https://t.co/21hb8G6HEn"
Narendra Modi,1556109887138312193,2022-08-07 02:48:02+00:00,15878,2667,"Mohammad Hussamuddin is an excellent boxer who has succeeded in many sporting events. Powered by wonderful techniques and a spirit of resilience, this bright athlete wins a Bronze medal in the Men's 57kg event at Birmingham. Congrats to him. I wish him the very best. #Cheer4India https://t.co/0uZKpJPv6N"
Narendra Modi,1556109293895962624,2022-08-07 02:45:41+00:00,11785,2486,Elated by the accomplishment of Rohit Tokas. I congratulate him on winning the Bronze medal in Boxing. His hardwork and perseverance have given great results. I hope he attains even more success in the coming times. #Cheer4India https://t.co/yK1tG4H8mf
Narendra Modi,1556108722820481024,2022-08-07 02:43:25+00:00,10427,2338,Pooja Sihag has made a mark for herself as a talented wrestler. She has overcome many challenges thanks to her never say die attitude. She has won a Bronze at the CWG 2022. Congratulations to her. I am confident she will keep making India proud in the times to come. #Cheer4India https://t.co/SraRDk2t2L
Narendra Modi,1556108348680204288,2022-08-07 02:41:56+00:00,13531,2644,"Another wrestler, another laurel for India! Glad that Deepak Nehra has won the Bronze medal in the CWG22 Freestyle Wrestling event. Deepak has displayed remarkable grit and commitment. My best wishes to him for his upcoming endeavours. #Cheer4India https://t.co/ZIf3o71ivC"
Narendra Modi,1555980825640013829,2022-08-06 18:15:12+00:00,19910,3531,More glory thanks to our wrestlers. Congratulations to Naveen Kumar for winning a Gold medal. His remarkable confidence and excellent technique have been on full display. Best wishes for his upcoming endeavours. #Cheer4India https://t.co/hAs4IO3KCX
Narendra Modi,1555972525552766977,2022-08-06 17:42:13+00:00,19934,3890,Today’s Gold medal won by @Phogat_Vinesh is very special. She is one of India’s most distinguished athletes and this is her third consecutive Gold in CWG. She personifies excellence and remarkable commitment to sports. Congratulations to her. #Cheer4India https://t.co/AtxLJ1m8RK
Narendra Modi,1555964801100161025,2022-08-06 17:11:31+00:00,22616,3848,He played like a champion and brings immense pride for our nation. Congratulations to the phenomenal @ravidahiya60 for winning a Gold at the Birmingham CWG. His success proves that no dream is too big if one is passionate and dedicated. #Cheer4India https://t.co/SfRRb4ZGb0
Narendra Modi,1555964233044692994,2022-08-06 17:09:16+00:00,15901,3169,Congratulations to Pooja Gehlot on winning a Bronze medal in wrestling. She bravely fought throughout and demonstrated exceptional technical superiority through the games. All the best to her for her upcoming endeavours. #Cheer4India https://t.co/IIJWyTobsO
Narendra Modi,1555948004485476352,2022-08-06 16:04:47+00:00,9533,2354,"Would be chairing the 7th Governing Council meet of @NITIAayog tomorrow, 7th August. This forum provides a great opportunity for the Centre and states to exchange views on key policy related issues and strengthen India’s growth trajectory. https://t.co/BOVn9gZIjd"
Narendra Modi,1555947822729400320,2022-08-06 16:04:03+00:00,12842,2782,Indian athletes at the CWG are excelling in different sports. Glad that Jaismine Lamboria has won a Bronze medal in Boxing. Her sporting success augurs well for the future of Indian boxing. May she keep attaining glory in the coming years. #Cheer4India https://t.co/FLVCuUe0Xg
Narendra Modi,1555946345999237120,2022-08-06 15:58:11+00:00,12735,2794,"Proud of Sunil Bahadur, Navneet Singh, Chandan Kumar Singh and Dinesh Kumar, who have won a Silver medal in Lawn Bowls. Their teamwork and tenacity are admirable. Best wishes to them for their future endeavours. #Cheer4India https://t.co/I86wJywzrt"
Narendra Modi,1555945061611077632,2022-08-06 15:53:05+00:00,34923,5304,"I thank all those MPs who have voted for Shri Jagdeep Dhankhar Ji. At a time when India marks Azadi Ka Amrit Mahotsav, we are proud to be having a Kisan Putra Vice President who has excellent legal knowledge and intellectual prowess. @jdhankhar1 https://t.co/JKkpyAkv3i"
Narendra Modi,1555944888168218624,2022-08-06 15:52:24+00:00,45247,6658,Congratulations to Shri Jagdeep Dhankhar Ji on being elected India’s Vice President with resounding support across party lines. I am confident he will be an outstanding Vice President. Our nation will gain tremendously from his intellect and wisdom. @jdhankhar1 https://t.co/YD8BHb512W
Narendra Modi,1555889495353982976,2022-08-06 12:12:17+00:00,18532,4463,Avinash Sable is a remarkable youngster. I am delighted he has won the Silver Medal in the men’s 3000m Steeplechase event. Sharing our recent interaction where he spoke about his association with the Army and how he overcame many obstacles. His life journey is very motivating. https://t.co/50FbLInwSm
Narendra Modi,1555881491795697664,2022-08-06 11:40:29+00:00,32339,5562,"Congratulations to our national race walking champion Priyanka Goswami for winning the coveted Silver medal. By this medal, she has inspired many youngsters in India to take up this sport. May she keep scaling new heights of success in the times to come.  #Cheer4India https://t.co/GKHPjgUEMo"
Narendra Modi,1555786040488898561,2022-08-06 05:21:11+00:00,103561,10054,Voted in the 2022 Vice President election. https://t.co/I6bn4MFDu2
Narendra Modi,1555741181115789315,2022-08-06 02:22:56+00:00,30961,4610,Incredible form demonstrated by our wrestlers. Adding to the medals tally is Mohit Grewal. His sharp focus stands out as he brings home a Bronze medal. Congratulations to him. I hope he scales new heights of success in the times to come. https://t.co/IPirqSvCLx
Narendra Modi,1555622112127115265,2022-08-05 18:29:48+00:00,20794,4200,India’s wrestlers are outstanding and this is clearly reflecting in the CWG. Proud of @DivyaWrestler for winning a Bronze. This achievement will be cherished for generations to come. Best wishes for her future endeavours. https://t.co/ougzjDmQF0
Narendra Modi,1555620231204073472,2022-08-05 18:22:19+00:00,40024,6223,Feeling proud of the spectacular sporting performance by our very own Deepak Punia! He is India’s pride and has given India many laurels. Every Indian is elated by his winning the Gold medal. Best wishes to him for all upcoming endeavours. https://t.co/tk9NuAIN1s
Narendra Modi,1555614427231137792,2022-08-05 17:59:16+00:00,27330,5277,Our athletes continue to make us proud at CWG Birmingham. Thrilled by the outstanding sporting performance of @SakshiMalik. I congratulate her for winning the prestigious Gold medal. She is a powerhouse of talent and is blessed with remarkable resilience. https://t.co/svETMdfVBR
Narendra Modi,1555602933437325312,2022-08-05 17:13:35+00:00,58056,8277,"The talented @BajrangPunia is synonymous with consistency and excellence. He wins a Gold at the Birmingham CWG. Congratulations to him for the remarkable feat, his 3rd consecutive CWG medal. His spirit and confidence is inspiring. My best wishes always. https://t.co/hjBYjd1lCP"
Narendra Modi,1555598681407213568,2022-08-05 16:56:41+00:00,23600,4245,Congratulations to @OLyAnshu on winning the Silver medal in wrestling and that too on her birthday. My best wishes to her for a successful sporting journey ahead. Her passion towards sports motivates many upcoming athletes. https://t.co/twXSzlrHxU
Narendra Modi,1555538111161049093,2022-08-05 12:56:00+00:00,22333,3983,Pleased to speak with President @bongbongmarcos today. I conveyed my best wishes to him for a successful tenure as the President of the Republic of the Philippines. I look forward to working closely with him to continue strengthening the India-Philippines ties.
Narendra Modi,1555387305430761472,2022-08-05 02:56:45+00:00,26051,4878,A great start to the CWG 2022 para-sports medal count by Sudhir! He wins a prestigious Gold and shows yet again his dedication and determination. He has been consistently performing well on the field. Congratulations and best wishes to him for all upcoming endeavours. https://t.co/6V2mXZsEma
Narendra Modi,1555386315025555456,2022-08-05 02:52:49+00:00,31643,5318,M. Sreeshankar's Silver medal at the CWG is a special one. It is after decades that India has won a medal in Men’s long jump at the CWG. His performance augurs well for the future of Indian athletics. Congratulations to him. May he keep excelling in the times to come. https://t.co/q6HO39JHy8
Narendra Modi,1555184425641598976,2022-08-04 13:30:35+00:00,14944,3678,"Shrimad Rajchandra Ji worked extensively to empower our Nari Shakti, with a special emphasis on education. https://t.co/mahnYSMcIw"
Narendra Modi,1555184283928723456,2022-08-04 13:30:01+00:00,8586,2786,"Such is the greatness of Shrimad Rajchandra Ji that Mahatma Gandhi would refer to his thoughts and ideals, and urge people to learn more about his teachings. @SRMDharampur https://t.co/VS8ozRlsyE"
Narendra Modi,1555184119407058944,2022-08-04 13:29:22+00:00,8360,2762,"I would like to compliment @SRMDharampur for their community service efforts. Their work towards setting up a hospital, centre of excellence for women and an animal hospital illustrates their commitment to a compassionate society. https://t.co/DOoSJl8Dz6"
Narendra Modi,1555155941678428160,2022-08-04 11:37:24+00:00,14710,4253,"Addressing a programme marking launch of development works at the Shrimad Rajchandra Mission in Dharampur, Gujarat. https://t.co/8eHDJHbaqh"
Narendra Modi,1555112845108740096,2022-08-04 08:46:09+00:00,26423,4485,"At 4:30 this evening, will be addressing a programme, via video conferencing, to mark the inauguration and laying of foundation stones for key development works at the Shrimad Rajchandra Mission, Dharampur. These works are linked to healthcare and other community service efforts."
Narendra Modi,1555023476213239808,2022-08-04 02:51:02+00:00,22279,4402,Tejaswin Shankar creates history. He wins our first high jump medal in the CWG. Congratulations to him for winning the Bronze medal. Proud of his efforts. Best wishes for his future endeavours. May he keep attaining success. @TejaswinShankar https://t.co/eQcFOtSU58
Narendra Modi,1555022105267171328,2022-08-04 02:45:35+00:00,40887,5512,Hardwork and dedication leads to outstanding outcomes…this is what Gurdeep Singh has shown by winning the Bronze medal in weightlifting at the CWG. He has furthered the spirit of joy among our citizens. Congratulations and best wishes to him. https://t.co/DoudsoAKEG
Narendra Modi,1554892829867929600,2022-08-03 18:11:53+00:00,32103,5158,Tulika Maan shines at the Birmingham games! Congratulations to her on winning the Silver medal in Judo. This medal is yet another accolade in her distinguished sporting career. Wishing her the very best for her upcoming endeavours. https://t.co/18AAHaMV0t
Narendra Modi,1554887959442116609,2022-08-03 17:52:32+00:00,25802,4375,It is a delight to see @SauravGhosal scaling new heights of success. The Bronze medal he’s won in Birmingham is a very special one. Congratulations to him. May his achievements help boost the popularity of squash among India’s youth. https://t.co/uhCEv15AMs
Narendra Modi,1554869323583213568,2022-08-03 16:38:29+00:00,21977,5109,"Every environment lover will feel happy that 10 more wetlands in India have been designated as Ramsar sites. Last month, 5 sites achieved the same recognition. This will deepen our commitment to protect our natural surroundings. https://t.co/vf7AKeXT2z"
Narendra Modi,1554796337891196928,2022-08-03 11:48:28+00:00,46515,6287,Congratulations to the talented Lovepreet Singh for winning the Bronze medal in Men's 109kg weightlifting. The young and dynamic Lovepreet has impressed everyone with his calm temperament and dedication to sports. Wishing him the very best for all future endeavours. https://t.co/IWZtRezGJv
Narendra Modi,1554666380964024320,2022-08-03 03:12:04+00:00,51315,7429,Badminton is among the most admired sports in India. The Silver medal in the CWG will go a long way in making the game even more popular and ensuring more people pursue it in the times to come. 🏸 https://t.co/RypZ0r3Lca
Narendra Modi,1554665768734052352,2022-08-03 03:09:38+00:00,23709,5132,"Congratulations to the Indian badminton team of @srikidambi, @satwiksairaj, @buss_reddy, @lakshya_sen, @Shettychirag04, Treesa Jolly, Aakarshi Kashyap, @P9Ashwini, Gayatri Gopichand and @Pvsindhu1 for winning the Silver medal in the Birmingham CWG. Proud of their accomplishment. https://t.co/f8aL01HCSY"
Narendra Modi,1554499696609017863,2022-08-02 16:09:43+00:00,48831,6646,"More glory at the CWG, this time due to Vikas Thakur, who wins a Silver in Weightlifting. Delighted by his success. His dedication to sports is commendable. Wishing him the very best for upcoming endeavours. https://t.co/IknoAvQiXf"
Narendra Modi,1554489306567176193,2022-08-02 15:28:26+00:00,41841,7345,"Great news in Table Tennis! Congratulations to the dynamic team of G. Sathiyan, Harmeet Desai, Sharat Kamal and Sanil Shetty for winning the Gold medal at the CWG. This team has set high benchmarks, be it in skill or determination. Best wishes for their future endeavours. https://t.co/whzotVIXrh"
Narendra Modi,1554482352193433600,2022-08-02 15:00:48+00:00,14519,3507,India-Maldives cooperation has many dimensions and it is wonderful to see this cooperation bringing a positive difference in people's lives. https://t.co/RDEdEXr9YD
Narendra Modi,1554482167186870280,2022-08-02 15:00:04+00:00,18718,4103,"Had an excellent meeting with President @ibusolih. We got the opportunity to review the full range of relations between our nations. India cherishes the close friendship with Maldives. We are working closely in areas such as skill development, energy, innovation and more. https://t.co/VVybU9iLDh"
Narendra Modi,1554468675637616644,2022-08-02 14:06:27+00:00,59681,8553,"Historic win in Birmingham! India is proud of Lovely Choubey, Pinki Singh, Nayanmoni Saikia and Rupa Rani Tirkey for bringing home the prestigious Gold in Lawn Bowls. The team has demonstrated great dexterity and their success will motivate many Indians towards Lawn Bowls. https://t.co/RvuoGqpQET"
Narendra Modi,1554372172646580225,2022-08-02 07:42:59+00:00,18420,4913,Addressing the joint press meet with President @ibusolih. https://t.co/IPWxvKlilA
Narendra Modi,1554327834923266048,2022-08-02 04:46:48+00:00,20623,4734,This is an outstanding accomplishment. It indicates the collective resolve of the people of India to embrace new technologies and make the economy cleaner. Digital payments were particularly helpful during the COVID-19 pandemic. https://t.co/roR2h89LHv
Narendra Modi,1554296310425358337,2022-08-02 02:41:32+00:00,41498,11226,"It is a special 2nd August today! At a time when we are marking Azadi Ka Amrit Mahotsav, our nation is all set for #HarGharTiranga, a collective movement to celebrate our Tricolour. I have changed the DP on my social media pages and urge you all to do the same. https://t.co/y9ljGmtZMk"
Narendra Modi,1554296065121480704,2022-08-02 02:40:34+00:00,47475,7122,"I pay homage to the great Pingali Venkayya on his birth anniversary. Our nation will forever be indebted to him for his efforts of giving us the Tricolour, which we are very proud of. Taking strength and inspiration from the Tricolour, may we keep working for national progress."
Narendra Modi,1554294210568007680,2022-08-02 02:33:11+00:00,34860,5440,"Our weightlifting contingent has performed exceptionally well at the Birmingham CWG. Continuing this, Harjinder Kaur wins a Bronze medal. Congratulations to her for this special accomplishment. Best wishes to her for her future endeavours. https://t.co/0dPzgkWT3y"
Narendra Modi,1554153941772148736,2022-08-01 17:15:49+00:00,57894,7168,Vijay Kumar Yadav has won a Bronze medal in Judo at the CWG and made the nation proud. His success augurs well for the future of sports in India. May he continue to scale new heights of success in the times to come. https://t.co/NkY2HkvKwR
Narendra Modi,1554149453002551296,2022-08-01 16:57:58+00:00,34049,5576,Elated by the exceptional performance by Shushila Devi Likmabam. Congratulations to her on winning the Silver medal. She has demonstrated remarkable skill and resilience. Best wishes for her future endeavours. https://t.co/fZ5t49WjKV
Narendra Modi,1554081164129800193,2022-08-01 12:26:37+00:00,48742,8884,"With 14 medals including 7 Golds (of which 5 were won by women athletes) and a Gold in Greco Roman after 32 years, India's performance at the Cadet (U-17) World Wrestling Championship has been the best ever. India has also topped the medals tally. Congrats to our contingent. https://t.co/tMMMis0TWd"
Narendra Modi,1553932362123452416,2022-08-01 02:35:20+00:00,22504,5043,"Before our contingent left for the Commonwealth Games, I had interacted with Achinta Sheuli. We had discussed the support he received from his mother and brother. I also hope he gets time to watch a film now that a medal has been won. https://t.co/4g6BPrSvON"
Narendra Modi,1553932105100726274,2022-08-01 02:34:19+00:00,52612,7566,Delighted that the talented Achinta Sheuli has won a Gold Medal at the Commonwealth Games. He is known for his calm nature and tenacity. He has worked very hard for this special achievement. My best wishes to him for his future endeavours. https://t.co/cIWATg18Ce
Narendra Modi,1553692906841677824,2022-07-31 10:43:49+00:00,55370,8509,"Our Yuva Shakti is creating history! Congratulations to @raltejeremy, who has won a Gold in his very first CWG and has set a phenomenal CWG record as well. At a young age he’s brought immense pride and glory. Best wishes to him for his future endeavours. https://t.co/dUGyItRLCJ"
Narendra Modi,1553687281873076224,2022-07-31 10:21:28+00:00,15615,3917,"From studies to the sports field, from space to Start-Ups, India’s youth is excelling! #MannKiBaat https://t.co/fQogBQonSb"
Narendra Modi,1553687097759907840,2022-07-31 10:20:44+00:00,8610,2751,During today’s #MannKiBaat discussed a special effort that celebrates India’s herbal diversity. https://t.co/d2kIYWgfpL
Narendra Modi,1553686969519054850,2022-07-31 10:20:14+00:00,9040,2882,"In one of the previous #MannKiBaat programmes, we had discussed aspects relating to making India a powerhouse of toy manufacturing. I’m glad to share that thanks to our citizens, this vision is being realised. https://t.co/jkYrIK7Q30"
Narendra Modi,1553683080879214593,2022-07-31 10:04:47+00:00,8629,2883,हमारे किसान इन दिनों शहद के उत्पादन में कमाल कर रहे हैं। शहद की मिठास उनका जीवन बदलने के साथ ही आय भी बढ़ा रही है। देखिए हमारे कुछ साथी अन्नदाताओं के परिश्रम की कहानी… #MannKiBaat https://t.co/5CvnJKLyEv
Narendra Modi,1553682949375139840,2022-07-31 10:04:15+00:00,9220,3094,"लोग आजादी की लड़ाई में भारतीय रेल की भूमिका को जानें, इसके लिए एक रोचक प्रयास हुआ है, जिसका नाम है - आजादी की रेलगाड़ी और रेलवे स्टेशन। इसके तहत देशभर के 75 रेलवे स्टेशनों को खूबसूरती से सजाया जा रहा है। आपको भी समय निकालकर अपने पास के ऐसे ऐतिहासिक स्टेशन पर जरूर जाना चाहिए। https://t.co/oLlDZPSwxX"
Narendra Modi,1553682835193708545,2022-07-31 10:03:48+00:00,16448,4675,"आजादी के अमृत महोत्सव के अंतर्गत 13 से 15 अगस्त तक, एक Special Movement – ‘हर घर तिरंगा- हर घर तिरंगा’ का आयोजन किया जा रहा है। मेरा एक सुझाव ये भी है… https://t.co/B4Q4K4AegQ"
Narendra Modi,1553682726670278656,2022-07-31 10:03:22+00:00,11774,3520,इस बार के स्वतंत्रता दिवस पर भारत अपनी आजादी के 75 वर्ष पूरे कर रहा है। हम सभी इस अद्भुत और ऐतिहासिक पल के गवाह बनने जा रहे हैं। इसके साथ ही आजादी का अमृत महोत्सव एक जन आंदोलन का रूप ले रहा है। https://t.co/nPYmxsDOMm
Narendra Modi,1553613962784436224,2022-07-31 05:30:08+00:00,16922,5251,Tune into this month's #MannKiBaat. https://t.co/tcBFfhznI8
Narendra Modi,1553552707411116032,2022-07-31 01:26:43+00:00,52296,7124,"Congratulations to Bindyarani Devi for winning a Silver medal at CWG, Birmingham. This accomplishment is a manifestation of her tenacity and it has made every Indian very happy. I wish her the very best for her future endeavours. https://t.co/4Z3cgVYZvv"
